"V1","V2"
"1",0.00664616256451329,0
"2",0.00306623664312693,0.0800000000000001
"3",-0.00673373161864386,0.12
"4",-0.00184385433178396,0.0800000000000001
"5",-0.00445637657927509,0.0800000000000001
"6",-0.0118902173796152,0.0799999999999998
"7",-0.00952445359746962,0
"8",-0.00357116417749423,0.0399999999999998
"9",-0.00286510735054948,0.0399999999999998
"10",0.00273430785537042,0
"11",-0.0043958120637223,0.0399999999999998
"12",-0.00268574166600886,-0.0799999999999998
"13",-0.00298320595605849,-0.0799999999999998
"14",0.000917414154319592,-0.0399999999999998
"15",0.0111164336731973,-0.0799999999999998
"16",0.00660387425821707,0.04
"17",-0.00207873186885503,-0.04
"18",0.0023764369382428,0
"19",-0.00411505549426289,0.0799999999999998
"20",0.00967835654443708,-0.04
"21",-0.00853436645343138,0.0800000000000001
"22",-0.0130913892831028,-0.12
"23",0.00807937481081998,-0.12
"24",0.00096128302613268,0
"25",0.0196284510453007,-0.04
"26",0.00304793754679401,0
"27",-0.00669050298496352,-0.16
"28",-0.00294276097604039,-0.16
"29",0.0144293611025592,-0.16
"30",0.0283679010593907,-0.0800000000000001
"31",0.00510819865633325,0.0399999999999998
"32",-0.00131757615262029,-0.0399999999999998
"33",-0.0019733072520442,-0.0799999999999998
"34",-0.00153593596221452,-0.12
"35",0.00520445120734191,-0.2
"36",0.00711112808441203,-0.2
"37",0.0101782062046321,-0.12
"38",0.018329074296826,-0.0800000000000001
"39",0.0150624267710839,0
"40",-0.0034556377788389,0.0800000000000001
"41",-0.00664192231182849,0.04
"42",-0.00521058503939916,0.04
"43",-0.00778809233381033,0.04
"44",-0.00332121873496754,0
"45",-0.00299043795079606,0
"46",-0.0027830237864676,0
"47",0.000775742758016159,-0.04
"48",0.00341711952092436,-0.04
"49",0.00149846080353274,0
"50",0.00651150388620063,0.0800000000000001
"51",0.00265184239706538,0.12
"52",-0.00365227945961125,0.12
"53",-0.0142556306575117,0.0800000000000001
"54",-0.0100447892427665,0.0799999999999998
"55",-0.00625001114084932,0.12
"56",-0.000226218841901193,0.0799999999999998
"57",-0.0079054019252207,0.04
"58",-0.00969217178424005,0
"59",-0.000938942372592228,-0.04
"60",0.00711998887355728,0
"61",0.00176124267551039,0.0399999999999998
"62",0.00198097093253374,-0.0799999999999998
"63",-0.00199652142338801,-0.16
"64",-0.00339727106478505,-0.16
"65",0.0134556794959771,-0.0799999999999998
"66",0.0222499316161362,-0.0800000000000001
"67",0.0109374365805386,-0.04
"68",-0.0131059711196294,-0.16
"69",0.00250241406344682,-0.2
"70",0.00967868168729707,-0.12
"71",0.0238474381625248,-0.12
"72",0.00304260583399813,-0.04
"73",-0.00568891078787321,-0.0800000000000001
"74",-0.00111245079564626,-0.04
"75",0.00822235767406834,0
"76",0.00400325217051289,0
"77",-0.00821157191534792,-0.04
"78",-0.00936610733553052,0
"79",0.00355615531194991,0
"80",0.0132172049250632,0.04
"81",-0.00684434368944096,0.04
"82",-0.00925899129313068,0.04
"83",-0.00381153685907801,0
"84",0.00867689405123107,0
"85",-0.00292680179626441,0.12
"86",0.00242173820829611,0
"87",-0.00508480329427497,0.04
"88",-0.0124385438473812,0
"89",0.00631815835709968,-0.24
"90",0.00423787502195048,-0.2
