307,568.122
308,568.13
309,568
310,568.01
311,568.13
312,568.1297
313,568.18
314,568.18
315,568.02
316,568.02
317,568.02
318,567.91
319,567.91
320,568.18
321,567.975
322,567.6
323,567.6
324,567.6
325,567.6
326,567.599
327,567.4425
328,567.48
329,567.51
330,567.51
331,567.64
332,567.64
333,567.8895
334,567.5975
335,567.695
336,567.51
337,567.5025
338,567.5
339,567.52
340,567.22
341,567.22
342,567.56
343,567.69
344,567.78
345,567.78
346,567.66
347,567.66
348,568
349,567.3725
350,567.685
351,567.54
352,567.82
353,567.82
354,567.84
355,567.7
356,567.7
357,567.5425
358,567.5425
359,567.5425
360,567.55
361,567.56
362,567.56
363,567.55
364,567.55
365,567.77
366,567.665
367,567.78
368,567.71
369,567.77
370,567.7448
371,567.7448
372,567.62
373,567.54
374,567.45
375,567.54
376,567.56
377,567.515
378,567.515
379,567.51
380,567.4
381,567.45
382,567.46
383,567.42
384,567.486
385,567.486
386,567.466
387,567.4
388,567.55
389,567.215
390,567.03
391,567.03
392,567.03
393,567.065
394,567.0301
395,567.0325
396,567.09
397,567.24
398,567.0305
399,567.264
400,567.1
401,567
402,567.02
403,567
404,567
405,566.826
406,566.86
407,566.714
408,566.81
409,566.91
410,567.25
411,566.889
412,567.27
413,566.92
414,567.18
415,567.12
416,567.16
417,567.25
418,567.11
419,566.5525
420,566.5525
421,566.5525
422,566.85
423,567.22
424,567.22
425,567
426,567.4399
427,567.4335
428,566.75
429,567.09
430,566.735
431,567.052
432,566.778
433,566.778
434,567.1
435,567.1
436,567.1
437,566.99
438,566.99
439,566.88
440,566.99
441,566.99
442,566.9599
443,566.9599
444,566.76
445,566.96
446,566.744
447,566.96
448,566.84
449,566.98
450,566.99
451,566.73
452,566.69
453,566.49
454,566.49
455,566.14
456,566.16
457,566
458,565.51
459,565.671
460,565.86
461,565.38
462,565.57
463,566.16
464,566.3
465,566.72
466,566.72
467,566.63
468,566.38
469,565.71
470,565.76
471,565.99
472,565.94
473,565.71
474,565.86
475,565.72
476,565.86
477,566
478,566
479,566
480,566.24
481,566.24
482,566.15
483,566.24
484,566.13
485,566.03
486,566.03
487,566.14
488,566.15
489,566.15
490,566.035
491,566.035
492,566.0684
493,566
494,566.05
495,566.1366
496,566.01
497,566.01
498,565.72
499,565.9877
500,565.9877
501,565.9877
502,565.76
503,565.7623
504,565.96
505,565.9
506,566.15
507,566.14
508,566.09
509,566.1499
510,566.14
511,566.12
512,565.96
513,565.9
514,565.9
515,565.9
516,565.765
517,565.765
518,565.765
519,565.9859
520,565.78
521,565.78
522,565.78
523,565.99
524,565.99
525,565.81
526,565.528
527,565.64
528,565.1801
529,565.1801
530,565.62
531,565.62
532,565.62
533,565.268
534,565.268
535,565.25
536,565.25
537,565.25
538,565.34
539,565.34
540,565.25
541,565.25
542,565.25
543,565.25
544,565.23
545,565.46
546,565.201
547,565.35
548,565.18
549,565.06
550,565.0519
551,565.1
552,565.084
553,565.2
554,565.2
555,565.42
556,565.2
557,565.201
558,565.201
559,565.201
560,565.39
561,565.2005
562,565.2005
563,565.2019
564,565.37
565,565.37
566,565.37
567,565.2
568,565.41
569,565.244
570,565.42
571,565.45
572,565.426
573,565.51
574,565.6
575,565.33
576,565.43
577,565.45
578,565.28
579,565.27
580,565.6199
581,565.615
582,565.615
583,565.615
584,565.32
585,565.32
586,565.5919
587,565.5946
588,565.5946
589,565.59
590,565.56
591,565.56
592,565.5
593,565.5
594,565.5
595,565.53
596,565.55
597,565.55
598,565.61
599,565.61
600,565.72
601,565.7675
602,565.77
603,565.9
604,565.9
605,565.88
606,565.72
607,565.81
608,565.89
609,565.88
610,566
611,566.15
612,566.1399
613,566.1399
614,566.1399
615,566.12
616,566.0881
617,565.95
618,565.94
619,566.0881
620,566.0881
621,566.08
622,566.08
623,565.93
624,565.96
625,565.96
626,566.06
627,566.0599
628,565.97
629,565.96
630,565.91
631,565.81
632,565.99
633,565.985
634,565.985
635,565.985
636,565.9895
637,565.9895
638,565.93
639,565.81
640,565.62
641,565.33
642,565.33
643,565.33
644,565.33
645,565.7
646,565.71
647,565.74
648,565.74
649,565.74
650,565.73
651,565.5225
652,565.5225
653,565.531
654,565.531
655,565.5325
656,565.5325
657,565.5425
658,565.5425
659,565.5425
660,565.98
661,565.96
662,565.99
663,566
664,565.8
665,566
666,566
667,566.15
668,566.15
669,566.49
670,566.49
671,566.49
672,566.49
673,566.4899
674,566.49
675,566.49
676,566.2
677,566.3999
678,566.56
679,566.49
680,566.65
681,566.65
682,566.65
683,566.65
684,566.2501
685,566.57
686,566.57
687,566.58
688,566.58
689,566.41
690,566.41
691,566.7
692,566.7
693,566.6
694,566.6
695,566.44
696,566.37
697,566.37
698,566.37
699,566.564
700,566.564
701,566.54
702,566.52
703,566.69
704,566.36
705,566.614
706,566.5
707,566.5
708,566.67
709,566.5
710,566.5
711,566.5
712,566.63
713,566.63
714,566.36
715,566.57
716,566.32
717,566.32
718,566.3275
719,566.34
720,566.26
721,566.27
722,566.27
723,566.29
724,566.56
725,566.53
726,566.29
727,566.28
728,566.46
729,566.42
730,566.469
731,566.28
732,566.3256
733,566.3256
734,566.46
735,566.47
736,566.47
737,566.47
738,566.47
739,566.38
740,566.3452
741,566.4
742,566.34
743,566.3301
744,566.33
745,566.49
746,566.33
747,566.4292
748,566.4292
749,566.43
750,566.48
751,566.48
752,566.36
753,566.6
754,566.42
755,566.42
756,566.384
757,566.384
758,566.33
759,566.3
760,566.3
761,566.46
762,566.46
763,566.46
764,566.27
765,566.34
766,565.535
767,565.535
768,565.535
769,565.535
770,565.9
771,566.26
772,566.26
773,566.23
774,566.48
775,566.48
776,566.48
777,566.3
778,566.46
779,566.38
780,566.45
781,566.4475
782,566.3031
783,566.04
784,565.82
785,565.82
786,565.845
787,565.728
788,565.728
789,565.728
790,565.845
791,566
792,565.95
793,565.95
794,566.0219
795,566.0219
796,566.0219
797,566.0219
798,566.0219
799,566.0219
800,566.0619
801,566.076
802,566.02
803,566.14
804,566.14
805,566.27
806,566.29
807,566.29
808,565.69
809,565.69
810,565.69
811,566.126
812,566.26
813,565.886
814,565.886
815,565.886
816,565.886
817,565.886
818,565.886
819,565.886
820,565.84
821,565.84
822,566.2475
823,566.2475
824,566.2475
825,566.2475
826,566.2481
827,566.25
828,566.25
829,566.25
830,566.25
831,566.16
832,566.13
833,566.13
834,566.26
835,566.26
836,566.26
837,566.14
838,566.13
839,566.29
840,566.29
841,566.29
842,566.29
843,566.29
844,566.46
845,566.18
846,566.18
847,566.18
848,566.46
849,566.48
850,566.22
851,566.22
852,566.22
853,566.09
854,566.09
855,566.09
856,566.19
857,566.23
858,566.17
859,566.17
860,566.13
861,566.13
862,566.47
863,566.33
864,566.33
865,566.32
866,566.03
867,566.49
868,566.05
869,566.05
870,566.49
871,566.49
872,566.49
873,566.49
874,566.49
875,566.4
876,566.5
877,566.5
878,566.48
879,566.6
880,566.6
881,566.6
882,566.6
883,566.3477
884,566.58
885,566.58
886,566.59
887,566.61
888,566.71
889,566.42
890,566.42
891,566.72
892,566.72
893,566.68
894,566.68
895,566.68
896,566.42
897,566.42
898,566.73
899,566.75
900,566.4436
901,566.7999
902,566.8
903,566.8
904,566.8
905,566.79
906,566.52
907,566.8
908,566.8
909,566.8
910,566.73
911,566.55
912,566.57
913,566.57
914,566.32
915,566.21
916,566.21
917,566.21
918,566.21
919,566.32
920,566.32
921,566.32
922,566.32
923,566.58
924,566.6
925,566.61
926,566.4547
927,566.4547
928,566.59
929,566.59
930,566.59
931,566.64
932,566.59
933,566.59
934,566.63
935,566.62
936,566.65
937,566.8
938,566.8
939,566.8
940,566.8
941,566.8
942,566.8
943,566.57
944,566.3725
945,566.3725
946,566.3725
947,566.38
948,566.38
949,566.38
950,566.38
951,566.38
952,566.38
953,566.38
954,566.38
955,566.365
956,566.29
957,566.29
958,566.29
959,566.29
960,566.44
961,566.38
962,566.53
963,566.53
964,566.57
965,566.57
966,566.3886
967,566.51
968,566.52
969,566.52
970,566.42
971,566.42
972,566.43
973,566.43
974,566.5662
975,566.41
976,566.41
977,566.4236
978,566.41
979,566.41
980,566.41
981,566.41
982,566.41
983,566.48
984,566.48
985,566.48
986,566.48
987,566.48
988,566.4
989,566.4
990,566.4
991,566.37
992,566.31
993,566.31
994,566.31
995,566.31
996,566.3
997,566.3
998,566.3
999,566.3
1000,566.29
1001,566.16
1002,566.16
1003,566.1353
1004,566.11
1005,566.11
1006,566.09
1007,566.09
1008,566.04
1009,566.01
1010,565.75
1011,565.63
1012,565.63
1013,565.63
1014,565.63
1015,565.63
1016,565.66
1017,565.66
1018,565.66
1019,565.74
1020,565.74
1021,565.74
1022,565.94
1023,565.94
1024,565.79
1025,565.79
1026,565.91
1027,565.76
1028,565.94
1029,565.94
1030,565.94
1031,565.94
1032,565.94
1033,565.94
1034,565.94
1035,565.72
1036,565.76
1037,565.88
1038,565.88
1039,565.88
1040,565.88
1041,565.88
1042,565.88
1043,565.9559
1044,565.9559
1045,565.9675
1046,565.9675
1047,565.84
1048,565.93
1049,565.9567
1050,565.74
1051,565.74
1052,565.74
1053,565.74
1054,565.74
1055,565.855
1056,565.855
1057,565.855
1058,565.97
1059,565.97
1060,565.93
1061,565.9775
1062,565.86
1063,565.86
1064,565.86
1065,565.86
1066,566
1067,565.81
1068,565.81
1069,565.81
1070,566.6595
1071,565.98
1072,565.989
1073,565.721
1074,565.855
1075,565.855
1076,565.84
1077,565.91
1078,566
1079,566
1080,565.97
1081,566
1082,566
1083,565.93
1084,566
1085,566
1086,566.1
1087,566.1
1088,566.1
1089,566.0896
1090,566.0896
1091,566.0896
1092,565.93
1093,565.92
1094,565.92
1095,565.92
1096,565.92
1097,565.92
1098,565.85
1099,565.85
1100,565.72
1101,565.72
1102,565.94
1103,565.81
1104,565.94
1105,565.7
1106,565.7
1107,565.7
1108,565.93
1109,565.77
1110,565.93
1111,565.94
1112,565.95
1113,565.99
1114,566.015
1115,566.015
1116,566.074
1117,566.02
1118,566.48
1119,566.47
1120,566.47
1121,566.47
1122,566.47
1123,566.35
1124,566.45
1125,566.0105
1126,566.058
1127,566.3818
1128,566.27
1129,566.39
1130,566.23
1131,566.18
1132,566.2
1133,566.34
1134,566.2931
1135,566.2
1136,566.2
1137,566.14
1138,566.14
1139,566.16
1140,566.29
1141,566.31
1142,566.38
1143,566.38
1144,566.32
1145,566.32
1146,566.32
1147,566.45
1148,566.2
1149,566.23
1150,566.081
1151,566.081
1152,566.081
1153,566.081
1154,566.081
1155,566.081
1156,566.081
1157,566.081
1158,566.18
1159,566.18
1160,566.08
1161,566.08
1162,566.08
1163,565.92
1164,566.08
1165,565.8501
1166,565.8501
1167,565.8501
1168,565.8501
1169,565.8501
1170,565.8501
1171,566.06
1172,566.06
1173,566.06
1174,566.18
1175,566.0801
1176,566.09
1177,566.09
1178,566.112
1179,566.096
1180,566.096
1181,566.2299
1182,566.2299
1183,566.173
1184,566.14
1185,566.23
1186,566.23
1187,566.23
1188,566.23
1189,566.23
1190,566.23
1191,566.23
1192,566.23
1193,566.23
1194,566.23
1195,566.23
1196,566.15
1197,566.15
1198,566.21
1199,566.39
1200,566.39
1201,566.41
1202,566.41
1203,566.41
1204,566.41
1205,566.35
1206,566.35
1207,566.34
1208,566.33
1209,566.35
1210,566.27
1211,566.21
1212,566.2556
1213,566.3
1214,566.32
1215,566.32
1216,566.32
1217,566.39
1218,566.39
1219,566.39
1220,566.39
1221,566.3789
1222,566.36
1223,566.48
1224,566.48
1225,566.48
1226,566.375
1227,566.375
1228,566.49
1229,566.5
1230,566.5
1231,566.74
1232,566.75
1233,566.7492
1234,566.75
1235,566.77
1236,566.95
1237,566.95
1238,566.85
1239,566.98
1240,567
1241,566.99
1242,566.99
1243,566.99
1244,566.99
1245,566.99
1246,566.99
1247,567
1248,566.94
1249,567
1250,566.9194
1251,566.9194
1252,566.9194
1253,566.9997
1254,567
1255,567
1256,567
1257,567
1258,566.974
1259,566.98
1260,566.89
1261,566.99
1262,567
1263,566.93
1264,566.93
1265,566.87
1266,566.896
1267,566.89
1268,566.9
1269,566.9
1270,566.9
1271,566.88
1272,566.88
1273,566.88
1274,566.88
1275,566.88
1276,566.72
1277,566.72
1278,566.72
1279,566.5925
1280,566.5925
1281,566.5925
1282,566.5925
1283,566.5925
1284,566.5925
1285,566.666
1286,566.666
1287,566.62
1288,566.5
1289,566.5
1290,566.5
1291,566.5
1292,566.434
1293,566.434
1294,566.54
1295,566.54
1296,566.47
1297,566.47
1298,566.47
1299,566.47
1300,566.47
1301,566.65
1302,566.65
1303,566.5178
1304,566.6
1305,566.6
1306,566.63
1307,566.54
1308,566.51
1309,566.42
1310,566.15
1311,566.15
1312,566.15
1313,566.31
1314,566.35
1315,566.35
1316,566.35
1317,566.35
1318,566.35
1319,566.35
1320,566.344
1321,566.344
1322,566.344
1323,566.344
1324,566.344
1325,566.345
1326,566.3476
1327,566.745
1328,566.745
1329,566.51
1330,566.51
1331,566.51
1332,566.51
1333,566.51
1334,566.51
1335,566.51
1336,566.6945
1337,566.6945
1338,566.6945
1339,566.6945
1340,566.6945
1341,566.654
1342,566.73
1343,566.73
1344,566.73
1345,566.73
1346,566.7192
1347,566.646
1348,566.7
1349,566.7
1350,566.7
1351,566.7
1352,566.6813
1353,566.6813
1354,566.6813
1355,566.401
1356,566.66
1357,566.7
1358,566.7
1359,566.57
1360,566.57
1361,566.57
1362,566.57
1363,566.57
1364,566.57
1365,566.57
1366,566.57
1367,566.69
1368,566.61
1369,566.61
1370,566.61
1371,566.66
1372,566.66
1373,566.7
1374,567
1375,567.14
1376,567.14
1377,567.26
1378,567.26
1379,567.25
1380,567.49
1381,567.49
1382,567.34
1383,567.44
1384,567.44
1385,567.47
1386,567.48
1387,567.58
1388,567.67
1389,567.66
1390,567.66
1391,567.54
1392,567.76
1393,567.76
1394,567.76
1395,567.76
1396,567.73
1397,567.88
1398,567.87
1399,567.88
1400,567.88
1401,567.945
1402,568
1403,567.9
1404,567.9
1405,567.9
1406,567.555
1407,567.555
1408,567.555
1409,567.555
1410,567.699
1411,567.54
1412,567.59
1413,567.59
1414,567.59
1415,567.62
1416,567.689
1417,567.689
1418,567.689
1419,567.689
1420,567.689
1421,567.69
1422,567.69
1423,567.69
1424,567.69
1425,567.89
1426,567.89
1427,567.89
1428,567.94
1429,567.94
1430,567.9105
1431,567.8
1432,567.77
1433,567.77
1434,567.71
1435,567.74
1436,567.74
1437,567.98
1438,567.854
1439,567.99
1440,568
1441,568.08
1442,568.1122
1443,568.06
1444,568.18
1445,568.23
1446,568.16
1447,568.2
1448,568.21
1449,568.23
1450,568.59
1451,569.09
1452,568.5
1453,569.09
1454,569.09
1455,569.19
1456,568.97
1457,568.97
1458,569.18
1459,569.08
1460,567.2
1461,567.2
1462,569.136
1463,569.1999
1464,569.18
1465,569.0105
1466,569.1278
1467,569.011
1468,569.2
1469,569.3
1470,569.32
1471,569.24
1472,569.17
1473,569.27
1474,569.254
1475,569.254
1476,569.0201
1477,569.1
1478,569.3
1479,569.35
1480,569.19
1481,569.22
1482,569.36
1483,569.18
1484,569.1885
1485,569.45
1486,569.45
1487,569.41
1488,569.44
1489,569.51
1490,569.71
1491,569.666
1492,569.6571
1493,569.66
1494,569.635
1495,569.635
1496,569.635
1497,569.635
1498,569.41
1499,569.41
1500,569.49
1501,569.47
1502,569.26
1503,569.29
1504,569.44
1505,569.43
1506,569.2
1507,569.2
1508,569.2
1509,569.48
1510,569.48
1511,569.58
1512,569.4
1513,569.64
1514,569.4
1515,569.4
1516,569.4
1517,569.4
1518,569.4
1519,569.38
1520,569.38
1521,569.38
1522,569.38
1523,569.2301
1524,569.2301
1525,569.31
1526,569.23
1527,569.3
1528,569.218
1529,569.23
1530,569.23
1531,569.09
1532,569.09
1533,569.17
1534,569.17
1535,569.3
1536,569.39
1537,569.56
1538,569.95
1539,569.84
1540,569.88
1541,569.8792
1542,569.8792
1543,569.66
1544,569.5201
1545,569.6
1546,569.6
1547,569.6
1548,569.6
1549,569.52
1550,569.52
1551,569.54
1552,569.54
1553,569.45
1554,569.45
1555,569.55
1556,569.55
1557,569.55
1558,569.27
1559,569.27
1560,569.36
1561,569.36
1562,569.485
1563,569.475
1564,569.475
1565,569.475
1566,569.475
1567,569.8
1568,569.56
1569,569.84
1570,569.56
1571,569.94
1572,569.8
1573,569.78
1574,570.3
1575,570.26
1576,570.25
1577,570.26
1578,570.25
1579,570.25
1580,570.26
1581,570.12
1582,570.09
1583,570.2035
1584,570.202
1585,570.078
1586,570.21
1587,570.21
1588,570.21
1589,569.98
1590,569.7405
1591,569.7405
1592,569.7405
1593,570.2299
1594,570.24
1595,570.071
1596,570.071
1597,570.071
1598,570.071
1599,570.071
1600,569.8615
1601,570.15
1602,570.15
1603,570.15
1604,570.15
1605,570.16
1606,570.02
1607,570.19
1608,570.19
1609,570
1610,569.925
1611,569.86
1612,569.81
1613,569.94
1614,569.94
1615,569.94
1616,569.73
1617,569.73
1618,569.73
1619,569.82
1620,569.82
1621,569.786
1622,569.798
1623,569.7
1624,569.7
1625,569.7
1626,569.7
1627,569.7
1628,569.426
1629,569.69
1630,569.65
1631,569.75
1632,569.75
1633,569.67
1634,569.78
1635,569.65
1636,569.62
1637,569.62
1638,569.57
1639,569.508
1640,569.8
1641,569.8
1642,569.8
1643,569.64
1644,569.64
1645,569.64
1646,569.64
1647,569.64
1648,569.64
1649,569.64
1650,569.64
1651,569.64
1652,569.48
1653,569.48
1654,569.36
1655,569.36
1656,569.32
1657,569.45
1658,569.0864
1659,569.0864
1660,569.0864
1661,569.0864
1662,569.44
1663,569
1664,569
1665,569
1666,569
1667,569.205
1668,569.02
1669,569.25
1670,569.25
1671,569.25
1672,569.25
1673,569.25
1674,569
1675,569
1676,569.14
1677,569.15
1678,569.26
1679,569.42
1680,569.02
1681,569.02
1682,569.24
1683,569.14
1684,569.14
1685,569.46
1686,569.46
1687,569.46
1688,569.46
1689,569.46
1690,569.46
1691,569.46
1692,569.46
1693,569.46
1694,569.4495
1695,569.44
1696,569.241
1697,569.35
1698,569.04
1699,569.04
1700,569.01
1701,569.01
1702,569.01
1703,569.19
1704,569.215
1705,569.215
1706,569.23
1707,569.23
1708,569.28
1709,569.27
1710,569.05
1711,569.05
1712,569.0001
1713,569.0001
1714,569.0001
1715,569.0001
1716,569.27
1717,569.27
1718,569.27
1719,569.27
1720,569.0146
1721,569.16
1722,569.26
1723,569.28
1724,569.28
1725,569.28
1726,569.28
1727,569.01
1728,569.28
1729,569.1125
1730,569.12
1731,569.12
1732,569.12
1733,569.384
1734,569.384
1735,569.26
1736,569.26
1737,569.26
1738,569.24
1739,569.24
1740,569.111
1741,569.111
1742,569.31
1743,569.31
1744,569.31
1745,569.31
1746,569.31
1747,569.44
1748,569.44
1749,569.44
1750,569.45
1751,569.45
1752,569.45
1753,569.45
1754,569.45
1755,569.48
1756,569.48
1757,569.48
1758,569.48
1759,569.48
1760,569.462
1761,569.462
1762,569.462
1763,569.5
1764,569.5
1765,569.5
1766,569.5
1767,569.5
1768,569.5
1769,569.51
1770,569.51
1771,569.51
1772,569.51
1773,569.699
1774,569.699
1775,569.699
1776,569.699
1777,569.699
1778,569.644
1779,569.644
1780,569.644
1781,569.68
1782,569.68
1783,569.68
1784,569.6
1785,569.6
1786,569.6
1787,569.81
1788,569.6
1789,569.6
1790,569.899
1791,569.89
1792,569.89
1793,569.89
1794,569.89
1795,569.89
1796,569.89
1797,569.89
1798,569.88
1799,569.88
1800,569.89
1801,570.195
1802,570.01
1803,570.125
1804,570
1805,570.22
1806,570.06
1807,570.2199
1808,569.94
1809,569.68
1810,569.68
1811,569.68
1812,569.68
1813,570
1814,569.91
1815,569.76
1816,569.74
1817,569.74
1818,569.71
1819,569.9
1820,569.6801
1821,569.6801
1822,569.6801
1823,569.8198
1824,569.48
1825,569.73
1826,569.79
1827,569.8
1828,569.8
1829,569.8
1830,569.8
1831,569.82
1832,569.82
1833,569.78
1834,569.7601
1835,569.7601
1836,569.79
1837,569.79
1838,569.79
1839,569.82
1840,569.8699
1841,569.7116
1842,569.76
1843,569.76
1844,569.87
1845,569.56
1846,569.63
1847,569.63
1848,569.47
1849,569.47
1850,569.47
1851,569.47
1852,569.47
1853,569.69
1854,569.59
1855,569.59
1856,569.6
1857,569.51
1858,569.49
1859,569.67
1860,569.67
1861,569.48
1862,569.47
1863,569.47
1864,569.47
1865,569.54
1866,569.47
1867,569.29
1868,569.19
1869,569.19
1870,569.28
1871,569.5259
1872,569.47
1873,569.47
1874,569.47
1875,569.47
1876,569.47
1877,569.47
1878,569.284
1879,569.284
1880,569.284
1881,569.0501
1882,569.0501
1883,569.2755
1884,569.2755
1885,569.2755
1886,569.2755
1887,569.18
1888,569.18
1889,569.11
1890,569.07
1891,569.07
1892,569.16
1893,569.16
1894,569.02
1895,569.02
1896,569.0675
1897,569.12
1898,569.05
1899,568.92
1900,568.92
1901,568.7
1902,568.52
1903,568.0344
1904,568.05
1905,568.0421
1906,568.0421
1907,568.04
1908,568.11
1909,568.11
1910,568.11
1911,568.33
1912,568.2
1913,567.96
1914,568.3599
1915,568.3599
1916,568.3599
1917,568.3599
1918,568.02
1919,567.84
1920,567.934
1921,567.934
1922,567.83
1923,567.906
1924,567.906
1925,568.2899
1926,568.2899
1927,568.2899
1928,568.2899
1929,567.91
1930,567.91
1931,568.04
1932,568.04
1933,568.041
1934,568.24
1935,568.23
1936,568.314
1937,568.08
1938,568.34
1939,568.34
1940,568.17
1941,568.17
1942,568.15
1943,568.15
1944,568.11
1945,568.3
1946,568.1
1947,568.1
1948,568.1
1949,568.3055
1950,568.3055
1951,568.11
1952,568.11
1953,568.11
1954,568.11
1955,568.11
1956,568.11
1957,568.11
1958,568.11
1959,568.01
1960,568.36
1961,568.28
1962,568.12
1963,568.12
1964,568.12
1965,568.12
1966,568.35
1967,568.35
1968,568.35
1969,568.35
1970,568.3
1971,568.06
1972,568.32
1973,568.32
1974,568.35
1975,568.1374
1976,568.13
1977,568.36
1978,568.77
1979,568.8338
1980,568.65
1981,568.83
1982,568.65
1983,568.65
1984,568.65
1985,568.8031
1986,568.6979
1987,568.6979
1988,568.6979
1989,568.6999
1990,568.6999
1991,568.6999
1992,568.49
1993,568.553
1994,568.65
1995,568.65
1996,568.65
1997,568.65
1998,568.524
1999,568.68
2000,568.68
2001,568.68
2002,568.68
2003,568.68
2004,568.68
2005,568.68
2006,568.62
2007,568.51
2008,568.51
2009,568.6999
2010,568.6999
2011,568.67
2012,568.7
2013,568.7
2014,568.7
2015,568.7
2016,569
2017,569
2018,569
2019,569
2020,569
2021,569
2022,569
2023,569
2024,569
2025,569
2026,569
2027,569
2028,569
2029,569
2030,569
2031,569
2032,568.9344
2033,568.9344
2034,568.9344
2035,568.9344
2036,568.8299
2037,568.8292
2038,568.53
2039,568.5
2040,568.5
2041,568.5
2042,568.5
2043,568.5
2044,568.5
2045,568.5
2046,568.5
2047,568.534
2048,568.534
2049,568.501
2050,568.64
2051,568.64
2052,568.67
2053,568.94
2054,568.94
2055,568.94
2056,568.94
2057,568.94
2058,569.12
2059,569.12
2060,569.14
2061,569.14
2062,569.08
2063,569.2099
2064,569.2
2065,569.21
2066,569.21
2067,569.21
2068,569.21
2069,569.21
2070,569.21
2071,569.21
2072,569.08
2073,569.08
2074,569.08
2075,569.08
2076,569.08
2077,569.08
2078,569.08
2079,569.08
2080,569.08
2081,569.08
2082,569.33
2083,569.05
2084,569.05
2085,569.05
2086,569.05
2087,569.32
2088,569.33
2089,569.4999
2090,569.33
2091,569.33
2092,569.33
2093,569.5
2094,569.33
2095,569.5
2096,569.5
2097,569.5
2098,569.5
2099,569.3
2100,569.18
2101,569.18
2102,569.18
2103,569.3342
2104,569.3342
2105,569.31
2106,569.31
2107,569.31
2108,569.31
2109,569.31
2110,569.31
2111,569.31
2112,569.31
2113,569.31
2114,569.3
2115,569.42
2116,569.41
2117,569.5
2118,569.5
2119,569.4
2120,569.39
2121,569.34
2122,569.4499
2123,569.4499
2124,569.4499
2125,569.25
2126,569.22
