"V1","V2"
"1",0.0565125800271158,0.211999999999989
"2",0.0677263233122346,0.259000000000015
"3",0.0574081919748545,0.259000000000015
"4",0.0454909820533066,-0.000999999999976353
"5",-0.0729668107606866,-0.210000000000036
"6",-0.0633227196607901,-0.210000000000036
"7",-0.054916467771175,-0.210000000000036
"8",0.0682897237081676,0.0499999999999545
"9",0.0372654240567044,0.0800000000000409
"10",0.033767126979939,-0.0299999999999727
"11",0.0236547026669261,-0.0499999999999545
"12",0.0205928297260513,-0.0499999999999545
"13",-0.0182572866149674,-0.129999999999995
"14",0.0308827042460525,0.0399999999999636
"15",0.0336778482011274,0.0599999999999454
"16",0.0299393849913957,0.0599999999999454
"17",0.0229292277461774,0.0599999999999454
"18",-0.00656615485827406,0.0600000000000591
"19",-0.00664511526115704,0.0600000000000591
"20",-0.00619149341457496,0.0600000000000591
"21",-0.00450358216048625,0.0600000000000591
"22",-0.0292248682995818,-0.0600000000000591
"23",-0.0243872974729763,-0.0600000000000591
"24",-0.0205604219481433,-0.0600000000000591
"25",-0.015895315788578,-0.07000000000005
"26",0.0124220928283712,0.0500000000000682
"27",0.0112082384200947,0.0500000000000682
"28",0.00989869073710823,0.0500000000000682
"29",0.011670923428734,0.0600000000000591
"30",-0.0156422062185499,0
"31",-0.0135975665202349,0
"32",-0.0119019724107677,0
"33",-0.00899159238210688,0
"34",-0.00745153868520443,0
"35",-0.00582284503363539,0
"36",-0.00472202732601257,0
"37",-0.00374039881406436,0
"38",-0.00300715552677867,0
"39",-0.00239503422322035,0
"40",-0.00191888547657162,-0.0149999999999864
"41",-0.00153162695755359,0.0599999999999454
"42",-0.00122543500603214,0.0599999999999454
"43",-0.0009789803451533,0.0599999999999454
"44",0.00556756722453743,0.0749999999999318
"45",-0.0270165689326497,0
"46",-0.0227690054632423,0
"47",-0.0195890994835646,0
"48",-0.0149558339353666,0
"49",-0.0123098901063974,0
"50",-0.00966005225011247,-0.149999999999977
"51",-0.0078123773788027,-0.149999999999977
"52",-0.00619870842427568,-0.149999999999977
"53",-0.00497801438406336,-0.149999999999977
"54",0.0595344439392277,0
"55",0.0504356262110644,0
"56",0.042843590468633,0
"57",0.0329719463366556,0
"58",0.0270042566237531,0
"59",0.0212606874603025,0
"60",0.0171609138289024,0
"61",0.0136346534802219,0
"62",0.0109415756792853,0
"63",0.00872513346844936,0.0499999999999545
"64",0.00698553842894059,0.0499999999999545
"65",0.00557867653900643,0.0499999999999545
"66",0.00446229523081845,0.0499999999999545
"67",-0.0175973626421382,0
"68",-0.0150161751668458,0
"69",-0.0128454162284946,0
"70",-0.00984384788428733,0.1400000000001
"71",-0.00808474695213429,0.0944000000000642
"72",-0.00635456828289523,0.0944000000000642
"73",-0.00513517853170826,0.0944000000000642
"74",-0.063335778118254,-0.0456000000000358
"75",-0.0340020465942381,0
"76",-0.0286635989465884,0
"77",-0.02096082645242,0
"78",-0.0177439624646214,0
"79",-0.0136849117999528,0
"80",-0.0111922654524077,0
"81",-0.00881922972151966,-0.144400000000019
"82",-0.00711463364788264,-0.0944000000000642
"83",-0.00565471629553331,-0.0944000000000642
"84",-0.00453688023381978,-0.0944000000000642
"85",0.0574971385181499,0.0499999999999545
"86",0.0275364756363305,0
"87",0.0234969642084875,0
"88",0.0167171062759829,0
"89",0.014411375912317,-0.0799999999999272
"90",0.0109928157059784,-0.0799999999999272
"91",0.00905627128474385,-0.0799999999999272
"92",0.00710509479967161,-0.0799999999999272
"93",0.0396070493126398,0
"94",0.0331435797344858,0
"95",0.0278579836464563,0
"96",0.0215814867591895,0
"97",0.0176009037196163,-0.0500000000000682
"98",0.0138940591043191,-0.0500000000000682
"99",0.0111960257762279,-0.0500000000000682
"100",0.00890502300846211,-0.0500000000000682
"101",0.0282987983627254,-0.0199999999999818
"102",0.0235564634110358,-0.0199999999999818
"103",0.0196761106451183,-0.0199999999999818
"104",0.0152998895985353,0.0500000000000682
"105",0.0209085502680153,0.149999999999977
"106",0.0169820053345414,0.170000000000073
"107",0.0139654454552909,0.170000000000073
"108",-0.0186551661302942,0.100000000000023
"109",-0.0499916548425225,0.0200000000000955
"110",-0.051170719315686,0
"111",-0.0420112456403259,-0.0200000000000955
"112",-0.0335569811928528,-0.0200000000000955
"113",-0.0268435797993227,-0.0200000000000955
"114",-0.0214532443629703,-0.0200000000000955
"115",-0.00869417432121618,0
"116",-0.00657026805795356,0.00999999999999091
"117",-0.00491762338891324,0.00999999999999091
"118",-0.00410106310828241,0.0400000000000773
"119",-0.00319300483211824,-0.0499999999999545
"120",-0.00682709623387404,-0.0599999999999454
"121",-0.00562555604702144,-0.0599999999999454
"122",-0.0173698960099128,-0.0900000000000318
"123",0.0237167240749044,0
"124",0.0201150772223945,0
"125",0.0178730578722981,0
"126",0.0133839585871911,0
"127",0.0111589087526185,0
"128",0.00869010830063218,0
"129",0.00706514482871794,0
"130",0.00558946167002574,0
"131",0.00449887789992552,0
"132",0.00358178220141395,0
"133",0.00287138052473961,0
"134",0.00229184956065086,0
"135",0.00183434494888341,0
"136",0.00146560590490969,0
"137",0.00117228604496814,0
"138",0.000937014763376359,0
"139",0.000749292720255863,0.0710000000000264
"140",0.000599011495409589,0.0710000000000264
"141",0.00047895616916319,0.0800000000000409
"142",0.000382919790161167,0.0800000000000409
"143",-0.029736274414703,0.00900000000001455
"144",-0.0251183518508108,0.00900000000001455
"145",-0.0250839524833658,0
"146",-0.0196219840975327,0
"147",-0.0161448181289853,0
"148",-0.0126772373330199,0
"149",-0.0102524823215216,0
"150",-0.00813794562022325,0
"151",-0.00653628544171311,0
"152",-0.00521074003446462,-0.0600000000000591
"153",-0.00417370747509916,-0.0600000000000591
"154",-0.00333307790046107,-0.0600000000000591
"155",-0.00266680654502322,0.0699999999999363
"156",0.0232546997843689,0.129999999999995
"157",0.0197274415637989,0.129999999999995
"158",0.0167815093800776,0.129999999999995
"159",-0.0421009416870276,0
"160",-0.0358649067452874,0
"161",-0.0309906904091358,0.0299999999999727
"162",-0.0236045138850319,-0.129599999999982
"163",-0.0194643217565218,0.0299999999999727
"164",-0.0152616797717938,0.0900000000000318
"165",-0.0250448294560954,0.0600000000000591
"166",0.0470121515344425,0.339600000000019
"167",-0.0274748300865939,0.180000000000064
"168",-0.0474137933883182,0.120000000000005
"169",-0.0432174492272528,0.120000000000005
"170",-0.0842038338107147,0
"171",-0.0701333889899024,0
"172",-0.0577961281264389,0.100000000000023
"173",-0.0453223450505608,0.100000000000023
"174",-0.0366692337652105,0.100000000000023
"175",-0.0290841360860825,0.100000000000023
"176",-0.0656085594461255,0
"177",-0.0542533815533068,0
"178",-0.0450581126290334,0
"179",-0.0351341463886593,0
"180",-0.0285060989404396,0
"181",-0.0225522700003512,0
"182",-0.018128385280489,0
"183",-0.0144261564420866,0
"184",-0.0115535787330896,0
"185",-0.00921586754527995,0
"186",-0.00737004216184936,0
"187",-0.00588448195143124,0
"188",-0.0047032110224302,0
"189",-0.00375667945777817,0
"190",-0.00300188622890417,0
"191",-0.00239814001927668,-0.0120000000000573
"192",-0.00191614171548148,-0.0120000000000573
"193",-0.00153086615019225,-0.0120000000000573
"194",-0.00122314016642421,-0.0120000000000573
"195",0.00409586928673574,0
"196",0.00349953671319919,0
"197",0.00299787264993528,-0.0879999999999654
"198",0.00229322313756022,0.0120000000000573
"199",0.00188377848055658,0.0120000000000573
"200",0.00147904303371536,-0.0359999999999445
"201",0.0383981814728146,0.0520000000000209
"202",-0.00994117620269378,-0.360000000000014
"203",-0.00834988800974725,-0.360000000000014
"204",0.0111927856384559,-0.312000000000012
"205",0.0110775919108108,-0.312000000000012
"206",0.140935945040959,0
"207",0.118387219742083,0
"208",0.0998734012532458,0
"209",0.0770991596509151,0
"210",0.0629350460445117,0
"211",0.0495812765306417,0
"212",0.0399401670638731,0
"213",0.0317205682043032,0
"214",0.0254182081261334,0
"215",0.0202534699293887,0
"216",0.016196145764154,0
"217",0.0129227653126607,0
"218",0.0103259178947077,0
"219",0.00824368009962356,0
"220",0.00658520379052061,0
"221",0.00525858044468219,0
"222",0.00420022142779935,0
"223",0.00335442512208528,0
"224",0.00267921057710093,0.230000000000018
"225",0.00213980085780169,0.230000000000018
"226",0.00170906089120299,0.230000000000018
"227",0.00136500181885305,0.230000000000018
"228",-0.0960446456608836,0
"229",-0.0810555696261406,0
"230",-0.0686170936652987,0
"231",-0.0528530541938007,0.0639999999999645
"232",-0.0432043312847471,0.0639999999999645
"233",-0.0340105527193479,0.0639999999999645
"234",-0.0274158871662622,0.0639999999999645
"235",-0.0487665540534082,0
"236",-0.0402128262211482,0
"237",-0.0331570642309089,0
"238",-0.0259485195714463,0
"239",-0.0209861088825413,0
"240",-0.0166226789918453,0
"241",-0.0133408430996639,-0.129999999999995
"242",-0.0106183245689386,-0.129999999999995
"243",-0.008496003930958,-0.129999999999995
"244",-0.00677540491994646,-0.129999999999995
"245",0.049444930984272,0
"246",0.0419415823022752,0
"247",0.0356860696052631,0
"248",0.0273984279364579,0.0660000000000309
"249",0.0224413135841738,0.0660000000000309
"250",0.0176433556190059,0.0660000000000309
"251",0.0142341860489753,0.0660000000000309
"252",-0.0165549875179238,0.0599999999999454
"253",-0.0144293692747571,0.0599999999999454
"254",-0.0126549031034397,0.0599999999999454
"255",-0.00953846832796927,0.0599999999999454
"256",-0.0332291553585986,0
"257",-0.027526968208565,0
"258",-0.0230719032747559,0
"259",-0.0178833871341458,0.0399999999999636
