-0.03328;0.212
-0.03888;0.259
0.00648;0.259
0.00056;-0.001
0.03944;-0.21
-0.00152;-0.21
0.00432;-0.21
-0.03232;0.05
0.03576;0.08
-0.00184;-0.03
-0.00304;-0.05
-0.00216;-0.05
0.04048;-0.13
-0.03608;0.04
-0.03224;0.06
0.00672;0.06
0.00288;0.06
0.04136;0.06
-0.00416;0.06
-0.00352;0.06
0.00144;0.06
0.03504;-0.06
-0.0004;-0.06
-0.00064;-0.06
0.00264;-0.07
-0.03328;0.05
-0.02608;0.05
0.01064;0.05
0.00344;0.06
-0.03704;0
0.0308;0
0.00304;0
-0.0008;0
-0.00304;0
0.00232;0
0.00336;0
-0.00152;0
0.00088;0
0.00272;0
0.0012;-0.015
0.0016;0.06
-0.00016;0.06
0.00112;0.06
-0.03464;0.075
-0.0408;0
0.01216;0
0.00848;0
0.00544;0
0.00384;0
0.00144;-0.15
0.00144;-0.15
0.00256;-0.15
-0.00336;-0.15
-0.03168;0
0.00176;0
-0.00072;0
-0.00448;0
0.00472;0
0.0008;0
0.00064;0
0.00136;0
-0.00256;0
0.00064;0.05
0.00176;0.05
0.0008;0.05
0.00016;0.05
0.03696;0
-0.00408;0
0.00208;0
-0.00752;0.14
-0.00168;0.0944
0.00288;0.0944
0.00632;0.0944
0.03976;-0.0456
-0.03784;0
0.00632;0
0.00456;0
-0.0016;0
-0.00176;0
-0.00232;0
-0.00672;-0.1444
0.00488;-0.0944
-0.00384;-0.0944
0.00168;-0.0944
-0.03432;0.05
0.04552;0
-0.00152;0
0.0024;0
0.00536;-0.08
0.00752;-0.08
0.0024;-0.08
0.0036;-0.08
-0.0368;0
0.04112;0
0.00056;0
0.00528;0
0.00848;-0.05
0.00104;-0.05
0.00328;-0.05
-0.0348;-0.05
-0.07272;-0.02
-0.03304;-0.02
0.00488;-0.02
0.01456;0.05
-0.0008;0.15
0.0028;0.17
0.00584;0.17
0.03576;0.1
0.008;0.02
0.04176;0
0.0032;-0.02
-0.00328;-0.02
0.00272;-0.02
-0.0024;-0.02
-0.03288;0
0.0072;0.01
0.00752;0.01
-0.00544;0.04
0.00352;-0.05
0.03512;-0.06
-0.00136;-0.06
0.03224;-0.09
-0.00248;0
-0.00064;0
0.00808;0
-0.0016;0
-0.00456;0
0.0036;0
0.00456;0
0.00512;0
0.00464;0
0.00576;0
-0.002;0
0.00832;0
-0.00032;0
0.00288;0
0.00088;0
0.00088;0
-0.00312;0.071
0.00096;0.071
0.0032;0.08
0.00672;0.08
0.03984;0.009
0.03816;0.009
-0.00208;0
0.07488;0
-0.0036;0
-0.0012;0
0.0024;0
0.00256;0
0.00096;0
0.00336;-0.06
0.00096;-0.06
0.0064;-0.06
0.00504;0.07
-0.03536;0.13
0.04128;0.13
0.00112;0.13
0.03672;0
-0.03776;0
0.0016;0.03
0.00128;-0.1296
0.00048;0.03
0.00384;0.09
0.04008;0.06
-0.07928;0.3396
0.04032;0.18
0.036;0.12
0.0404;0.12
0.03368;0
-0.00088;0
0.00536;0.1
0.00184;0.1
0.0032;0.1
0.0084;0.1
0.04288;0
-0.00704;0
-0.00088;0
0.00224;0
0.00128;0
-0.00144;0
0.00464;0
0.00248;0
0.00232;0
0.00232;0
-0.00352;0
0.00104;0
0.00112;0
0.0016;0
0.0072;0
0.00024;-0.012
0.00456;-0.012
0.00184;-0.012
-0.00544;-0.012
-0.034;0
0.00736;0
0.00176;-0.088
-0.00016;0.012
0.00112;0.012
0.00184;-0.036
-0.0312;0.052
0.07976;-0.36
-0.00216;-0.36
-0.03;-0.312
0.01272;-0.312
-0.0316;0
0.01592;0
0.00656;0
-0.00024;0
0.00336;0
0.00152;0
0.00736;0
0.00016;0
0.004;0
-0.00456;0
0.00032;0
0.00488;0
0.0056;0
0.00768;0
0.00336;0
0.00432;0
-0.00352;0
0.00408;0
0.0008;0.23
0.00056;0.23
0.00104;0.23
-8.00000000005241e-05;0.23
0.03048;0
-0.07432;0
0.01184;0
0.01072;0.064
0.00128;0.064
0.00584;0.064
-0.00112;0.064
0.03928;0
-0.0024;0
-0.002;0
0.0032;0
-0.00368;0
-0.00328;0
0.00208;-0.13
-0.00168;-0.13
0.00096;-0.13
0.00208;-0.13
-0.03872;0
0.0028;0
0.00344;0
0.00712;0.066
-0.00376;0.066
-0.00168;0.066
0.00256;0.066
0.03568;0.06
-0.00232;0.06
0.00432;0.06
0.00136;0.06
0.03432;0
-0.00992;0
-0.0028;0
0.006;0.04
0.00856;0.04
0.00328;0.04
-0.00136;0.04
0.03232;0
-0.00056;-0.2059
-0.00552;-0.2059
0.00544;-0.2059
0.00528;-0.2059
-0.03016;0
0.0116;0.1759
0.0032;0.1759
0.00208;0.1859
-0.00224;0.1859
0.03808;0.01
-0.03488;-0.15
0.03624;-0.16
0.00592;-0.16
0.00536;-0.16
-0.03424;0
0.00256;0
-0.00064;0
0.00344;0
0.0056;0
0.00224;0
0.0012;0
-0.00296;0
0.00472;0.22
-0.0008;0.22
-0.00224;0.25
-0.00112;0.23
0.03952;0.01
-0.002;-0.12
0.03456;-0.15
-0.03776;-0.13
-0.06272;-0.13
-0.03568;0
0.00992;0
0.0032;0.06
0.00288;0.06
-0.00208;0.06
0.00256;0.06
0.0368;0
0.0368;0
-0.00304;0
-0.00232;0
0.00176;0.06
-0.0008;0.06
0.00056;0.06
0.00032;0.06
0.03584;0
-0.00464;0
-0.03144;0
0.00312;0
0.00536;0
0.00488;-0.04
0.00112;-0.04
-0.00104;-0.12
0.0044;-0.12
-0.03288;-0.08
0.00656;-0.08
-0.03288;0
0.00208;0
0.00536;0
0.01136;0
0.00416;0
0.00296;0.119
0.006;0.119
-0.0016;0.119
0.00376;0.119
0.03984;0
0.0004;0
-0.00344;-0.0127
-0.00416;0.001
-0.00176;0.001
0.0032;0.001
-0.0304;0.0137
0.07528;0
0.03264;0
-0.00592;0
-0.03384;0
0.00512;0
0.00504;0
-0.00368;0
-0.00272;0
-0.00088;0
0.00408;0
-0.00112;0
-0.002;0
0.00928;0
0.00496;0
0.0008;0
0.00792;0
-0.00264;0
0.00152;0
-0.00128;0
0.002;0
-0.00216;-0.04
-0.00408;-0.04
0.0032;-0.04
-0.0004;-0.04
-0.034;0.06
0.00472;0.06
0.00368;0.06
0.00464;0.07
0.03776;0.01
0.00112;0.01
0.00136;0.01
0.0344;0
-0.00448;0.1579
-0.0048;0.2
0.03912;0.132
-0.00112;0.132
0.03456;-0.0259
0.08672;-0.068
-0.03064;0
-0.02736;0
0.00688;0
0.0012;0
-0.0032;0
0.00096;0
0.00168;0
-0.00368;0
-0.00256;0
0.00064;0
0.00504;0
-0.0016;0
0.00336;0
-0.002;0.108
0.00272;0.108
0.0028;0.108
0.00048;0.238
0.04024;0.13
-0.00144;-0.04
-0.00208;-0.04
0.04144;0.0028
-0.10928;-0.09
-0.00032;0.18
-0.03576;0.18
0.03856;0.0072
0.03888;0.09
0.03536;0.01
-0.00056;0.0784
0.00824;0.12
-0.03776;0.14
0.04224;0.13
0.0392;0.0615
0.07432;0.0199
-0.00344;0.0099
0.03936;-9.99999999748979e-05
-0.038;0
0.0092;0
0.00304;0
-0.00176;0
-0.00064;0
0.00056;0
0.0052;0
0.00328;0
-0.00088;0
0.00464;0
-0.00464;0
-0.00144;0
0;0
-0.00144;0
-0.0036;0
0.0004;-0.1299
-0.00152;-0.1299
0.00376;-0.1299
-0.002;-0.1299
-0.03296;0
0.00376;0
0.00512;0
0.0044;0
0.0008;0
-0.00072;0
-0.00664;0
0.00472;0
0.00256;0
0.00624;0
-0.00032;0
-0.00128;0
0.004;0
0.00432;0
0.00192;0
-0.0024;0
-0.00456;0
-0.00224;0
-0.03416;0
0.0088;0
0.00224;0
0.00296;0
0.00464;0
-8.00000000005241e-05;0
-0.0008;0
-0.00528;0
0.0016;0
0.04336;0.01
-0.00368;0.01
-0.00144;0.01
-0.00232;0.01
0.03144;0
-0.00352;0
0.00048;0
-0.00416;0.02
0.00232;0.02
-0.00336;0.02
0.00128;0.02
0.03712;0
-0.00256;0
0.00344;0
0.00376;0
0.00104;-0.0699
-0.002;-0.0699
0.07744;-0.8505
0.0032;0.1048
-0.03776;0.1747
0.00288;0.0499
-0.03696;0.8305
0.03464;-0.1248
-0.00512;-0.1248
-0.0284;0
-0.1364;0
0.01096;0
0.01008;0
