-0.03544;0.259
0.00328;0.259
-8.000000000008e-05;0.259
0.03344;-0.26
-0.00512;-0.21
-0.00808;-0.21
-0.0324;0.05
0.04464;0
-0.00712;0.08
0.00608;-0.03
-0.00152;-0.05
0.03496;-0.13
-0.03288;-0.02
-0.03208;0.06
0.00984;0.06
0.00632;0.06
0.038;0
0.00216;0.06
-0.00024;0.06
0.00344;0.06
0.03744;0
0.0028;-0.06
-0.00416;-0.06
0.0008;-0.06
-0.03488;-0.01
-0.03328;0.05
0.0092;0.05
0.00256;0.06
-0.04088;0
0.03504;0
0.0052;0
0.00424;0
0.00048;0
0.00552;0
-0.00152;0
0.00128;0
0.00096;0
0.00088;0
0.002;0
0.00016;-0.015
0.00208;0.06
-0.00208;0.06
-0.03224;0.075
-0.02928;0
0.00312;0
0.0016;0
0.00112;0
0.00344;0
0.00064;0
-0.00288;-0.15
0.00456;-0.15
-0.00104;-0.15
-0.03472;0
0.00448;0
-0.00024;0
-0.0016;0
0.00304;0
-0.00032;0
0.00784;0
-0.00096;0
0.0008;0
0.00488;0
0.00048;0.05
0.0004;0.05
0.00304;0.05
0.03624;0
-0.00184;0
0.00312;0
0.002;0
0.0028;0.14
0.00304;0.0944
0.00432;0.0944
0.03872;-0.0456
-0.0364;0
0.00624;0
0.00344;0
0.00144;0
0.00208;0
-0.00192;0
0.00584;0
0.0056;-0.1444
0.00304;-0.0944
0.00408;-0.0944
-0.03568;0.05
0.0416;0
0.00272;0
0.0036;0
0.00248;0
0.0012;-0.08
-8.000000000008e-05;-0.08
0.00352;-0.08
-0.0352;0
0.03664;0
0.00144;0
-0.0036;0
0.00344;0
-0.00128;-0.05
0.00448;-0.05
-0.03512;-0.05
-0.07312;0
-0.02192;-0.02
0.00736;-0.02
-0.0024;-0.02
-0.0012;0.07
0.00032;0.15
0.00712;0.17
0.036;0.1
0.00816;0.02
0.0416;0
0.00392;0
0.00456;-0.02
-0.00208;-0.02
-0.00024;-0.02
-0.038;0
0.00184;0
0.00432;0.01
-0.00064;0.01
0.00184;0.04
0.03264;-0.06
-0.00024;-0.06
0.03616;-0.09
0.004;0
-0.0016;0
-0.00288;0
0.00216;0
0.00328;0
0.0016;0
0.00176;0
0.006;0
0.0012;0
-0.00656;0
0.00344;0
-0.00088;0
0.00168;0
-0.00096;0
0.00304;0
0.0032;0
0.00328;0
0.00312;0.071
-0.00192;0.071
0.00304;0.08
0.03632;0.009
0.03984;0.009
-0.00392;0
0.07728;0
0.00048;0
-0.00016;0
0.00192;0
0.0008;0
0.00504;0
0.00128;0
0.00104;-0.06
-0.00064;-0.06
0.00096;-0.06
-0.038;0.13
0.03632;0.13
0.00056;0.13
0.03392;0
-0.03864;0
0.00512;0
0.00072;0.03
0.0008;-0.1296
0.00344;0.03
0.03672;0.06
-0.07352;0.2196
0.03872;0.18
0.0372;0.12
0.03288;0.12
0.03184;0
0;0
-7.99999999996359e-05;0
0.00096;0.1
0.00408;0.1
0.00512;0.1
0.0392;0
-0.00272;0
8.00000000005241e-05;0
0.00168;0
0.00128;0
0.00184;0
0.00032;0
0.00352;0
0.00128;0
0.00144;0
-0.00248;0
0.00512;0
0.00208;0
0.00376;0
0.002;0
0.00128;0
0.00296;-0.012
0.00088;-0.012
0.0032;-0.012
-0.034;0
-0.00128;0
0.00184;0
0.00232;-0.088
0.00264;0.012
-0.00064;0.012
-0.0384;0.052
0.08488;-0.048
-0.00368;-0.36
-0.03784;-0.312
0.00632;-0.312
-0.03384;0
0.00928;0
0.00472;0
0.00512;0
0.0008;0
0.00152;0
0.00984;0
0.00152;0
-0.0016;0
-0.0008;0
-0.0028;0
-0.00368;0
-0.0024;0
-0.0032;0
0.00376;0
0.00384;0
0.00128;0
0.00152;0
0.00088;0
-0.00248;0.23
-0.00176;0.23
0.00072;0.23
0.03416;0
-0.0756;0
0.00944;0
-0.0012;0
0.00256;0.064
0.00216;0.064
-0.00264;0.064
0.0384;0
-0.00112;0
0.00192;0
-0.00376;0
0.0036;0
-0.002;0
-0.00496;0
0.00376;-0.13
-0.00112;-0.13
0.00296;-0.13
-0.0392;0
0.00384;0
0.00064;0
0.00048;0
0.00136;0.066
0.00576;0.066
0.00304;0.066
0.03768;0
-0.00224;0.06
0.00016;0.06
0.00016;0.06
0.03648;0
0.00176;0
0.00336;0
0.00096;0
0.004;0.04
-0.00208;0.04
0.0008;0.04
0.0396;0
-0.00696;0
0.00024;-0.2059
0.00184;-0.2059
0.004;-0.2059
-0.0368;0
0.00352;0
0.00512;0.1759
-0.00272;0.1759
-0.00288;0.1859
0.04008;0.01
-0.03824;0.01
0.03784;-0.16
-0.00368;-0.16
-0.00232;-0.16
-0.03248;0
0.00592;0
0.00152;0
0.0024;0
-0.00368;0
0.00448;0
0.00352;0
0.00368;0
-0.00104;0
0.00088;0.22
-0.00536;0.22
0.00272;0.25
0.03632;0.01
-0.00728;0.01
0.03776;-0.15
-0.0368;-0.13
-0.06976;-0.13
-0.03808;0
0.00832;0
0.00544;0
0.00144;0.06
0.0016;0.06
0.00712;0.06
0.03368;0
0.03608;0
-0.00928;0
0.00072;0
0.00336;0
0.00592;0.06
0.00496;0.06
0.00304;0.06
0.04048;0
-0.00696;0
-0.03952;0
0.00216;0
0.00672;0
0.00984;0
0.00192;-0.04
0.00208;-0.04
0.0072;-0.12
-0.03904;-0.08
0.00448;-0.08
-0.0384;0
0.00192;0
0.00472;0
0.00112;0
0.00376;0
-0.0008;0
0.0052;0.119
-0.00688;0.119
0.0008;0.119
0.03784;0
-0.0016;0
8.000000000008e-05;0
0.0084;-0.0127
-0.0068;0.001
0.00504;0.001
-0.03248;0.0137
0.08032;0
0.03536;0
0.00088;0
-0.0328;0
0.002;0
0.00784;0
0.00216;0
0.00448;0
-0.00024;0
-8.00000000005241e-05;0
0.00016;0
0.00424;0
-7.99999999996359e-05;0
0.0016;0
0.00448;0
8.00000000005241e-05;0
0.0008;0
-0.00376;0
-0.00224;0
0.00064;0
-0.00304;0
0.0004;-0.04
-0.0028;-0.04
-0.00048;-0.04
-0.0396;0
0.00704;0.06
0.00264;0.06
0.00208;0.06
0.03512;0.01
0.00176;0.01
0.00408;0.01
0.04032;0
0.00504;0
-0.00072;0.1579
0.03584;0.2
-0.00048;0.132
0.03736;-0.0259
0.08128;-0.068
-0.03544;0
-0.0308;0
0.00728;0
0.00144;0
-0.0004;0
0.00048;0
-0.00272;0
0.0036;0
0.00456;0
-0.0056;0
-0.00088;0
-0.00136;0
-0.0016;0
0.00248;0
0.00408;0.108
0.00424;0.108
0.00024;0.108
0.03168;0.13
-0.00328;0.13
0.00288;-0.04
0.0388;-0.17
-0.11328;0.0028
0.00688;0.08
-0.03592;0.18
0.03904;0.0072
0.03976;0.1
0.03352;-0.01
-0.00376;0.01
-0.00232;0.0784
-0.03648;0.13
0.04256;0.12
0.03672;0.0616
0.07072;0.0199
0.00104;0.0099
0.03896;-9.99999999748979e-05
-0.04096;0
0.0092;0
0.00592;0
0.00568;0
0.00424;0
0.00296;0
0.00216;0
0.00288;0
-0.00288;0
0.00336;0
-0.0016;0
0.00368;0
0.00072;0
-0.00072;0
0.00072;0
-0.00168;0
0.00408;-0.1299
0.00352;-0.1299
-0.00144;-0.1299
-0.03472;0
0.00376;0
0.00264;0
0.0052;0
0.00512;0
0.00296;0
0.00104;0
-0.00368;0
0.00288;0
-0.00072;0
0.00512;0
-0.00336;0
-0.0056;0
-0.00152;0
-0.00144;0
-0.00064;0
0.00112;0
0.0028;0
-0.0332;0
0.00328;0
0.0032;0
0.00224;0
-0.0008;0
0.006;0
0.00408;0
-0.0044;0
0.00192;0
0.03864;0
-0.00184;0.01
0.00208;0.01
0.00096;0.01
0.0364;0
-0.0072;0
0.00072;0
-0.00024;0
0.0056;0.02
0.00328;0.02
-0.00016;0.02
0.03624;0
-0.00208;0
-0.00576;0
-0.00256;0
-0.00192;0
0.00296;-0.0699
0.07432;-0.0699
0.00168;-0.8505
-0.03168;0.1747
0.00672;0.1747
-0.03432;0.8305
0.0372;-0.1248
0.0052;-0.1248
-0.03704;0
-0.13048;0
0.01872;0
0.0048;0
0.0068;0
0.0016;0
-0.00048;0
-8.00000000005241e-05;0
0.00344;0
-0.00024;0
0.00536;0
0.00656;0
-0.00048;0
-7.99999999996359e-05;0
-0.00232;0
-0.00064;0
0;0
0.00184;0
0.00136;0
0.00088;0
-0.00024;0
-0.00144;0.01
0.0012;-0.1
-0.00136;-0.1
0.03552;-0.11
-0.11264;0
0.00952;-0.1181
0.00808;-0.1181
0.00832;-0.1181
-0.03528;0
0.0068;0
0.00488;0
0.00232;0
0.00672;0.1631
0.00392;0.1631
-0.00176;0.1631
0.03704;0
-0.00688;0.03
0.00048;0.03
-0.00448;0.03
0.04072;0
-0.00424;0.105
-0.00456;0.105
0.00032;-0.005
0.03912;-0.11
-0.07496;-0.13
0.04168;-0.02
-0.0332;-0.02
0.03928;0
-0.00632;0
0.00152;0
-0.00112;0
0.00176;0
-0.00088;0
0.00352;0
-0.00184;0
0.00064;0
0.0028;0
0.0032;0
0.00024;0
0.0024;0
0.00192;0
0.00328;0
8.00000000005241e-05;0
-0.00192;0
0.00064;0
0.00056;0
-0.00056;0
0.00152;0
-0.00296;0
0.00192;0
-0.00304;0
0.00144;0
-0.00128;0
7.99999999996359e-05;0
0.00232;0
-0.00328;0
0.0008;0
-0.00112;0
0.0004;0
0.00048;0
0.00024;-0.09
0.00112;-0.09
0.00144;-0.01
-0.03648;0.08
0.00376;0.08
0.038;0
-0.00256;0
-0.00168;0
0.0064;0
0.00032;0
0.00616;0
0.00312;0
0.00184;0
0.0032;0
-0.00416;-0.04
0.0028;-0.04
0.00248;-0.04
-0.03488;-0.02
0.00816;-0.02
0.00264;-0.02
-0.03248;0
0.00608;0
-0.00304;0
0.00144;0
0.0032;0
0.00232;0
0.002;0
7.99999999996359e-05;0
0.00144;0
-0.00064;0
0.00168;0.01
-0.00088;0.01
-0.00048;0.01
0.03592;0
0.03832;0
-0.0032;-0.03
-0.00064;-0.03
-0.03608;-0.03
-0.03296;0
0.004;0
0.00192;0.03
-0.00456;-0.032
0.0024;-0.01
0.0356;-0.04
-0.0364;0.022
0.03592;-0.04
-0.00536;-0.05
-0.00464;-0.05
-0.03288;-0.01
-0.03424;0
0.01184;0
0.00352;0
-0.00048;0
0.00416;0
-0.0004;0
0.00736;0
0.0028;0
0.00016;0
0.00712;0
-0.00176;0
0.00216;-0.21
0.00296;-0.21
-0.00104;-0.21
-0.03872;0
0.00336;0
0.00536;0
0.00456;0
-0.00248;-0.17
0.00016;-0.17
0.00152;-0.17
-0.0364;0
-0.00024;0
0.00136;0
0.00352;0
0.00184;0
-0.00608;0
0.0036;0
0.00112;0
0.0016;0
-0.00168;0
-0.00208;0
0.00416;0.146
0.00416;0.146
-0.00176;0.146
0.0412;0
-0.03728;-0.0759
0.00496;-0.0759
0.00192;-0.0759
-0.0012;0
-0.00096;0
0.00088;0
0.00088;0
0.00616;0
0.00072;0
0.00224;0
0.00184;0
0.00336;0
-0.00432;0
0.00032;0
0.0016;0
0.0032;0
-0.00136;0
-0.00064;0
0.00488;0
0.00072;0
0.00024;0
0.00256;0
0.00048;0
0.00288;0
0.00056;0
-0.00112;0
0.00128;0
0.00096;0
0;0
-0.00208;0
-0.00176;0
0.00144;0
0.00184;0
0;0
0.00168;0
0.0032;0
0.0004;0
0.0016;0
0.00168;0
0.0004;0.2299
0.00216;0.2299
0.00176;0.2299
0.04024;0
-0.03616;0
0.00152;0
0.0016;0
0.00512;0
-0.0048;0
-0.00456;0
0.00216;0
0.002;0
0.00176;0
-0.0008;0
0.00144;0
0.00208;0
0.00384;0
0.00048;0.02
0.002;0.02
-0.0028;0.02
0.03824;0
-0.004;0
0.00328;0
-0.00072;0
0.00312;0
0.00136;0.06
-0.0008;0.06
0.00592;0.06
0.0336;0
-0.0044;0
-0.00264;0
0.00232;0.03
-0.0028;0.03
-0.00024;0.03
0.03768;0
-0.00152;0
0.00104;0
0.0012;0
0.00384;0
0.00368;0
0.00464;0
0.0028;0
0.00248;0
-0.00064;0
0;0
0.00392;0
0.00544;0
0.00288;0
0.00328;-0.02
-0.0024;-0.02
0.0012;-0.02
-0.03672;0
-0.0012;0
0.00696;0
0.00216;0
-0.002;-0.0899
-0.00232;-0.0899
0.00136;-0.0899
-0.03696;0
0.00256;0
0.00776;0
-0.0024;0
0.00248;0
-0.00032;0
0.00208;0
0.00208;0
0.00416;0
0.00112;0
-0.00064;0
0.00232;0
0.00056;0
0.00232;0
-0.00376;0
0.00344;0
-0.00048;0
-0.00128;0
0.0036;0
-0.0024;0
0.00104;0
0.00216;0
-0.0016;0
0.0016;0
0.00224;0
0.00192;0
0.0012;0
0.00272;0
0.00216;0
0.00184;0
-0.00168;0
-0.00056;0
0.002;0
-0.00136;0
-0.00048;0
-0.00016;0
-0.00112;0
-0.00064;0
0.00232;0
0.00192;0
0.00088;0
0.00256;0
-0.00128;0
-0.00024;0
0.00104;0
8.00000000005241e-05;0
0.0004;0
-0.00048;0
-0.00096;0
-0.00016;0.1699
0.00016;0.1699
-0.00176;0.1699
0.03856;0
-0.00752;0
-0.00672;0
-0.00032;0
0.00136;0
0.00072;-0.01
0;-0.054
-0.00328;-0.054
0.04816;0.05
-0.02584;0.094
0.00472;0.094
0.03984;0
-0.00144;0
0.00088;0
0.00744;0
-8.00000000005241e-05;0
-0.0044;0
-0.0032;0
0.00032;0
0.00136;0
8.00000000005241e-05;0
0.00232;0
0.00056;0
-0.00328;0
-0.11136;0
0.01776;0
0.00432;0
0.00048;0
0.0376;0
-0.00216;0
-0.00208;0
0.00064;0
-8.00000000005241e-05;0
0.00048;0
0.00088;-0.06
0.00136;-0.06
-0.00208;-0.06
-0.03472;0
0.00424;0
-0.00128;0
0.00456;0
0.00112;0
-0.00304;0
-0.00048;0
0.00592;0
-0.0036;0
0.00048;0
0.0036;0
-0.0004;0
0.00192;0
0.00088;0
0.002;0
-0.00048;0
0.00032;0
-0.002;0
-0.002;0
0.00024;0
0.00064;0
0.00304;0
0.0004;0
0.00272;0
0.00416;0
0.00064;0
-0.00408;0
-0.00072;0
8.000000000008e-05;0
0.00232;0
0.00296;0
-0.00232;0
-0.0024;-0.02
0.00064;-0.02
0.00056;-0.02
-0.0372;0.1
0.07848;0.1
0.00152;0.1
0.03424;0
-0.00504;0.05
-0.00136;0.05
0.00096;0.05
0.0364;0
-0.03688;0
0.006;0
-0.00352;0
-0.00304;0
0.00304;0.07
0.00304;0.07
0.00392;0.07
0.03216;0
0;0
-0.00656;0
-0.0016;0
-0.00336;0
-0.0016;0
-0.00328;0
0.00336;0
0.00904;0
0.00088;0
-0.0016;0
0.0004;0
0.00024;0
0.00512;0
0.00336;0
0.0016;0
0.00208;0
-0.00104;0
0.00752;-0.2699
0;-0.2699
-0.00232;-0.2699
-0.03928;0
0.00488;0
0.00328;0
-0.00416;0
0.00184;0
0.00384;0
0.0036;0
0.00136;0
-0.00208;0
0.00088;0
0.0028;0
0.0012;0
0.00328;0
0.0028;0.1899
-0.00408;0.1899
-0.0028;0.1899
0.0324;0
0.00064;0
0.00064;-0.054
0.00048;-0.054
0.00728;0.09
-0.03584;0.144
0.00472;0.144
0.03664;0.02
-0.03448;-0.18
0.00536;-0.18
0.03968;-0.2
-0.03792;0
0.0044;0
0.00136;0.1
0.01;0.1
0.00112;0.1
0.03672;0
-0.00496;0
0.00016;0
0.00784;0
0.00424;0
-0.00032;-0.09
-0.07056;-0.09
0.00816;0.1
0.03488;0.19
-0.03832;0.19
0.03976;0
-0.074;-0.16
0.00144;-0.1201
0.0068;-0.1201
-0.03624;0.0399
0.04296;0
-0.00624;0
-0.00776;-0.0639
0.00208;9.99999999748979e-05
0.006;9.99999999748979e-05
-0.0372;0.064
0.03664;0
0.03744;0
-0.002;0.02
-0.00264;0.02
0.00128;0.02
-0.0308;0
0;0
0.00064;0.1
0.00456;0.1
0.00448;0.1
0.03232;0
-0.00888;-9.99999999748979e-05
-0.00408;-9.99999999748979e-05
0.00192;-9.99999999748979e-05
-0.03496;0
0.0072;-0.0899
-0.00048;-0.0099
0.00208;-0.0899
-0.03384;0
0.03624;-0.08
-0.03456;0.07
0.00304;0.075
0.004;0.08
0.03864;0.01
0.03648;0.005
-0.00384;0
-0.00072;0
-0.00424;0
7.99999999996359e-05;0
-0.0088;0
-0.00376;0
-0.00392;0
0.00112;-0.01
0.00488;-0.01
-0.00024;-0.01
0.03656;0
-0.00392;0
0.00096;0
-0.00224;0.01
-0.00416;0.01
0.00048;-0.14
0.03792;-0.15
-0.00688;-0.15
-0.03704;0
0.03448;0
-0.0044;0
0.00016;0
-0.00104;0
0.002;0
0.00104;0.08
0.00528;0.08
0.00248;0.003
0.03648;-0.077
-0.00528;-0.077
-0.03784;0
0.00544;0
-0.00096;0
0.00352;0
-0.00216;0
-0.00464;0
0.00352;0
0.00192;0
-0.00256;0
0.00368;0
0.00176;0
0.00136;0
-0.00096;0
0.00184;0
0.0048;0
0.00336;0
-0.0012;0
0.00192;0
0.00264;0
0.00168;0
-0.00056;0
0.00456;0
0.00048;0
-0.00472;0
-0.00048;0
0.00048;0
0.00056;0.057
-0.00312;0.017
0.002;-0.293
0.03576;-0.35
-0.07104;-0.31
-0.04072;0
0.01072;0
-0.00144;0
0.002;0
0.01016;0.11
0.0036;0.11
0.0052;0.11
0.03848;0
-0.006;0
-0.0004;0
0.0048;0
0.00184;0
0.00096;0
0.00224;0
0.00336;0
0.00056;0
-0.0024;0
0.0008;0
-0.0024;0.2852
0.00112;0.2175
0.00248;0.2175
0.03944;-0.0677
-0.03504;0
0.00248;0
-0.00512;0
-0.002;0
0.00144;0
7.99999999996359e-05;0
0.0016;0
0.0012;0
0.00032;0
0.002;0
-0.00464;0
0.00048;0
-0.00088;0
0.00104;0
0.00032;0
0.00128;-0.2075
0.00048;-0.2075
0.00264;-0.2075
-0.03672;0
0.00328;0
-0.00072;0
-0.00312;0
0.00272;0
-0.00064;0
0.00056;0
-0.00072;0
0.00496;0
0.00216;0
-0.00584;0.11
0.00088;0.11
-0.00176;0.11
0.03768;0
-0.00288;0
0.0008;-0.005
-0.00112;-0.005
-0.0036;-0.005
-0.0352;0
0.0064;0
0.00432;0
-0.00352;0
0.00424;0
0.0044;0
-0.00296;0
-7.99999999996359e-05;0
0.00216;0
-0.00128;0
0.00096;0.045
0.00072;0.045
-0.00016;0.055
0.03696;0.01
-0.00608;0.05
0.03592;0.04
-0.00264;0.04
0.0364;0
-0.00264;0
-0.00024;0
0.00336;0
0.0008;0
0.00416;-0.01
0.00552;0
0.0008;0
-0.038;0.01
-0.00096;0
-0.03296;0
0.00464;0
-0.00048;-0.03
-0.00016;-0.075
0.00464;-0.075
0.03688;-0.045
0.00232;0
0.0116;0.025
0.00216;0.025
0.0008;0.025
0.03592;0
-0.0012;0.04
-0.0012;0.04
0.00272;0.04
0.0364;0
-0.00192;0
0.00408;0
-0.00144;-0.07
0.00016;-0.1
-0.00472;-0.1
-0.03328;-0.03
-0.0748;0
0.0384;0.02
0.00256;0.03
0.0048;-0.01
-0.0308;-0.03
0.03264;-0.08
-0.0376;-0.04
-0.00144;-0.04
-0.03232;0
0.00792;0
-0.00088;0
0.00224;0
0.00184;0
0.00184;0
0.0048;0
0.00304;0
-0.00024;0
0.00112;0
0.00256;0
0.00384;0
0.00304;0
0.00056;0
7.99999999996359e-05;0
0.0004;0
-0.00064;0.17
0.00128;0.17
0.00184;0.17
0.038;0
-0.00632;0
0.00112;0
0.0036;0
0.00136;0
0.0036;-0.05
0.00088;-0.05
0.00392;-0.05
-0.0384;0
-0.02568;0
0.00128;0
0.00456;0
-0.00088;-0.12
-0.0032;-0.14
0.00032;-0.14
-0.03544;-0.02
-0.07176;0
0.0096;0.1099
0.00416;0.1099
-0.00656;0.1099
0.03888;0
-0.0016;0
-0.00576;0
-0.00272;0
-0.0024;0
-0.00216;0
0.0068;0
-0.00112;0
0.0004;-0.1239
0.00704;-0.1239
0.00128;-0.1239
-0.03688;0
0.00504;0
0.00272;0
0.00296;0
0.0036;0
8.000000000008e-05;0
0.002;0.074
-0.00352;0.089
-0.00112;0.089
0.0376;0.02
0.00096;0.005
-0.00032;0.005
0.03432;0
-0.004;0
0.00648;0
-0.00168;0
0.00104;0
0.00296;0
0.00224;0
0.00168;0.055
-0.0028;0.055
-0.00456;0.055
0.03312;0
-0.00232;0
0.00432;0
-0.00216;0
0.00632;0
0.00192;0
0.00168;0
0.00048;0
0.00112;-0.075
0.0012;-0.075
0.00472;-0.075
-0.03768;0
0.00616;0
-0.00216;0
-0.00016;0
-0.0036;0
0.00376;0
0.00328;-0.02
-0.0048;-0.01
-0.00384;-0.01
-0.03544;0.01
0.04152;0
-0.00328;0
-0.0024;0
-0.00808;0.01
-0.00368;0.01
0.0004;0.01
0.03984;0
-0.00504;0
0;0
-0.0008;0
0.00728;0.1
0.00056;0.1
0;0.04
0.03888;-0.06
-0.00664;-0.06
-0.0344;0.01
0.04472;-0.07
-0.00152;-0.1145
0.00096;-0.1245
-0.03848;-0.0445
0.00072;0
0.00312;0
-0.00024;0
0.00464;0
0.00744;0
0.00488;-0.0855
-0.00168;-0.0855
-0.0012;-0.0855
-0.03488;0
0.00312;0
0.00296;0
0.0008;0
0.00192;0
0.0012;0
0.00192;0
-0.00064;0.2272
0.0012;0.2272
-0.00232;0.2272
0.03944;0
-0.00576;-0.2172
0.00576;-0.2172
0.0016;-0.2172
-0.03336;0.109
-0.25208;-0.26
0.01336;-0.27
0.04408;-0.379
-0.03248;-0.01
-0.03344;0
0.0036;0
0.00456;0
-0.00456;0.08
0.0024;0.16
0.0032;0.16
0.04088;0.08
0.11536;-0.17
-0.0028;-0.17
-0.00096;-0.17
-0.03632;0
0.00288;0.18
0.00656;0.18
-0.00056;0.18
0.03648;-0.02
0.0036;-0.02
-0.0004;-0.02
-0.03808;-0.07
0.03816;-0.07
0.00368;-0.07
-0.0344;0.17
0.0804;0.17
-0.00072;0.17
0.03728;-0.0375
0.0016;-0.0375
-0.00352;-0.0375
-0.03384;0
-0.00152;0
0.0012;0.0825
-0.00504;0.0825
-0.00032;0.0825
0.038;0
-0.0016;0
0.00096;0
0.00176;0
0.00272;0
-0.00096;0
0.00152;0
0.00136;0
0.00248;0
-0.0004;0
-0.00344;0
-0.00168;0
-0.00184;0
0.00192;0
0.00328;-0.015
0.0024;-0.065
-0.00152;-0.065
-0.03408;-0.05
-0.03248;-0.0143
0.07768;-0.0143
0.00504;-0.0143
-0.03488;0
0.00416;0
-0.00056;0
-0.00056;0
0.00192;0
-0.00104;0
-0.00264;0
